Brand,Price,Horsepower,Fuel Efficiency,Encoded_Brand,Scaled_Horsepower,Scaled_Fuel_Efficiency,Scaled_Brand,Performance_Index
Brand X,71429,0.14,0.52,8,0.14,0.52,0.875,0.0728
Brand D,62085,0.11499999999999999,0.17200000000000004,9,0.11499999999999999,0.17200000000000004,1.0,0.019780000000000002
Brand Y,36532,0.925,0.18399999999999994,3,0.925,0.18399999999999994,0.25,0.17019999999999996
Brand D,63691,0.07,0.7599999999999999,9,0.07,0.7599999999999999,1.0,0.0532
Brand C,56492,0.595,0.2759999999999999,6,0.595,0.2759999999999999,0.625,0.16421999999999995
Brand A,60662,0.29000000000000004,0.035999999999999976,4,0.29000000000000004,0.035999999999999976,0.375,0.010439999999999994
Brand C,37834,0.63,0.3640000000000001,6,0.63,0.3640000000000001,0.625,0.22932000000000005
Brand B,38030,0.385,0.2879999999999999,5,0.385,0.2879999999999999,0.5,0.11087999999999998
Brand B,76843,0.020000000000000018,0.668,5,0.020000000000000018,0.668,0.5,0.013360000000000012
Brand A,95377,0.515,0.824,4,0.515,0.824,0.375,0.42436
Brand B,67065,0.8175000000000001,0.17999999999999994,5,0.8175000000000001,0.17999999999999994,0.5,0.14714999999999998
Brand B,86846,0.245,0.9559999999999998,5,0.245,0.9559999999999998,0.5,0.23421999999999996
Brand Y,43111,0.625,0.15200000000000002,3,0.625,0.15200000000000002,0.25,0.09500000000000001
Brand D,93903,0.36750000000000005,0.31999999999999995,9,0.36750000000000005,0.31999999999999995,1.0,0.1176
Brand Z,35045,0.65,0.12,7,0.65,0.12,0.75,0.078
Brand C,46053,0.885,0.512,6,0.885,0.512,0.625,0.45312
Brand X,84259,0.5325,0.392,8,0.5325,0.392,0.875,0.20874
Brand D,72315,0.0,0.5479999999999999,9,0.0,0.5479999999999999,1.0,0.0
Brand B,67702,0.31500000000000006,0.3640000000000001,5,0.31500000000000006,0.3640000000000001,0.5,0.11466000000000005
Brand Y,91655,0.76,0.22399999999999998,3,0.76,0.22399999999999998,0.25,0.17023999999999997
Brand A,31960,0.5275,0.023999999999999966,4,0.5275,0.023999999999999966,0.375,0.012659999999999982
Brand Z,70975,0.03750000000000003,0.488,7,0.03750000000000003,0.488,0.75,0.018300000000000014
Brand D,92444,0.5700000000000001,0.44400000000000006,9,0.5700000000000001,0.44400000000000006,1.0,0.2530800000000001
Brand W,38220,0.6025,0.9719999999999999,1,0.6025,0.9719999999999999,0.0,0.58563
Brand E,44377,0.74,0.33999999999999997,2,0.74,0.33999999999999997,0.125,0.2516
Brand B,81156,0.9875,0.42400000000000004,5,0.9875,0.42400000000000004,0.5,0.41870000000000007
Brand C,99559,0.8025,0.17600000000000005,6,0.8025,0.17600000000000005,0.625,0.14124000000000003
Brand C,83444,0.9875,0.21199999999999997,6,0.9875,0.21199999999999997,0.625,0.20934999999999998
Brand A,89269,0.8825000000000001,0.30000000000000004,4,0.8825000000000001,0.30000000000000004,0.375,0.26475000000000004
Brand Z,89069,0.28,0.023999999999999966,7,0.28,0.023999999999999966,0.75,0.006719999999999991
Brand A,59260,0.375,0.604,4,0.375,0.604,0.375,0.22649999999999998
Brand D,81760,0.10999999999999999,0.09999999999999998,9,0.10999999999999999,0.09999999999999998,1.0,0.010999999999999996
Brand Y,93462,0.6725,0.348,3,0.6725,0.348,0.25,0.23403
Brand D,82156,0.27249999999999996,0.512,9,0.27249999999999996,0.512,1.0,0.13951999999999998
Brand A,93983,0.027500000000000024,0.05199999999999999,4,0.027500000000000024,0.05199999999999999,0.375,0.001430000000000001
Brand B,84257,0.9875,0.616,5,0.9875,0.616,0.5,0.6083000000000001
Brand W,40489,0.48250000000000004,0.9719999999999999,1,0.48250000000000004,0.9719999999999999,0.0,0.46898999999999996
Brand W,43049,0.925,0.5479999999999999,1,0.925,0.5479999999999999,0.0,0.5068999999999999
Brand W,64837,0.15000000000000002,0.244,1,0.15000000000000002,0.244,0.0,0.03660000000000001
Brand Y,72900,0.2425,0.7320000000000001,3,0.2425,0.7320000000000001,0.25,0.17751000000000003
Brand D,71112,0.8800000000000001,0.17999999999999994,9,0.8800000000000001,0.17999999999999994,1.0,0.15839999999999996
Brand Z,91222,0.4225,0.596,7,0.4225,0.596,0.75,0.25181
Brand B,75851,0.012500000000000011,0.10399999999999998,5,0.012500000000000011,0.10399999999999998,0.5,0.001300000000000001
Brand D,93299,0.375,0.5479999999999999,9,0.375,0.5479999999999999,1.0,0.20549999999999996
Brand W,78170,0.04249999999999998,0.64,1,0.04249999999999998,0.64,0.0,0.027199999999999988
Brand W,60839,0.5425,0.5159999999999999,1,0.5425,0.5159999999999999,0.0,0.27992999999999996
Brand Y,80598,0.42500000000000004,0.30400000000000005,3,0.42500000000000004,0.30400000000000005,0.25,0.12920000000000004
Brand W,39298,0.375,0.66,1,0.375,0.66,0.0,0.2475
Brand W,88544,0.29500000000000004,0.05199999999999999,1,0.29500000000000004,0.05199999999999999,0.0,0.01534
Brand B,49949,0.485,0.21199999999999997,5,0.485,0.21199999999999997,0.5,0.10281999999999998
Brand Z,90729,0.8500000000000001,0.26,7,0.8500000000000001,0.26,0.75,0.22100000000000003
Brand X,34434,0.675,0.03999999999999998,8,0.675,0.03999999999999998,0.875,0.02699999999999999
Brand Y,98692,0.30000000000000004,0.5479999999999999,3,0.30000000000000004,0.5479999999999999,0.25,0.1644
Brand W,89564,0.4475,0.14,1,0.4475,0.14,0.0,0.06265000000000001
Brand W,60835,0.6875,0.7000000000000001,1,0.6875,0.7000000000000001,0.0,0.48125000000000007
Brand X,42728,0.4175,0.16799999999999993,8,0.4175,0.16799999999999993,0.875,0.07013999999999997
Brand Y,66507,0.20750000000000002,0.3640000000000001,3,0.20750000000000002,0.3640000000000001,0.25,0.07553000000000003
Brand D,92335,0.20750000000000002,0.4,9,0.20750000000000002,0.4,1.0,0.08300000000000002
Brand Y,65183,0.1325,0.9840000000000001,3,0.1325,0.9840000000000001,0.25,0.13038000000000002
Brand C,63535,0.5625,0.54,6,0.5625,0.54,0.625,0.30375
Brand B,80933,0.5025000000000001,0.1479999999999999,5,0.5025000000000001,0.1479999999999999,0.5,0.07436999999999996
Brand B,87792,0.2925,0.21599999999999997,5,0.2925,0.21599999999999997,0.5,0.06317999999999999
Brand B,48979,0.73,0.7000000000000001,5,0.73,0.7000000000000001,0.5,0.511
Brand Y,88251,0.7050000000000001,0.30799999999999994,3,0.7050000000000001,0.30799999999999994,0.25,0.21713999999999997
Brand W,61289,0.36250000000000004,0.652,1,0.36250000000000004,0.652,0.0,0.23635000000000003
Brand Z,35529,0.24,0.035999999999999976,7,0.24,0.035999999999999976,0.75,0.008639999999999993
Brand A,66096,0.35750000000000004,0.33999999999999997,4,0.35750000000000004,0.33999999999999997,0.375,0.12155
Brand Y,67530,0.22250000000000003,0.45999999999999996,3,0.22250000000000003,0.45999999999999996,0.25,0.10235000000000001
Brand A,89310,0.05499999999999999,0.264,4,0.05499999999999999,0.264,0.375,0.014519999999999998
Brand W,40447,0.44000000000000006,0.596,1,0.44000000000000006,0.596,0.0,0.26224000000000003
Brand W,97359,0.6125,0.43200000000000005,1,0.6125,0.43200000000000005,0.0,0.26460000000000006
Brand W,34359,0.7000000000000001,0.916,1,0.7000000000000001,0.916,0.0,0.6412000000000001
Brand Z,99192,0.6925,0.21599999999999997,7,0.6925,0.21599999999999997,0.75,0.14958
Brand B,90043,0.7925,0.02799999999999997,5,0.7925,0.02799999999999997,0.5,0.022189999999999974
Brand C,64680,0.885,0.872,6,0.885,0.872,0.625,0.77172
Brand W,75148,0.09000000000000002,0.20799999999999996,1,0.09000000000000002,0.20799999999999996,0.0,0.01872
Brand B,87547,0.77,0.4079999999999999,5,0.77,0.4079999999999999,0.5,0.31415999999999994
Brand E,31172,0.8,0.3320000000000001,2,0.8,0.3320000000000001,0.125,0.26560000000000006
Brand C,95707,0.8500000000000001,0.7479999999999999,6,0.8500000000000001,0.7479999999999999,0.625,0.6357999999999999
Brand W,94843,0.5725,0.6920000000000001,1,0.5725,0.6920000000000001,0.0,0.39617
Brand X,97060,0.36250000000000004,0.544,8,0.36250000000000004,0.544,0.875,0.19720000000000004
Brand A,75199,0.5025000000000001,0.604,4,0.5025000000000001,0.604,0.375,0.30351
Brand X,76366,0.45000000000000007,0.11199999999999999,8,0.45000000000000007,0.11199999999999999,0.875,0.0504
Brand B,67976,0.9199999999999999,0.17200000000000004,5,0.9199999999999999,0.17200000000000004,0.5,0.15824000000000002
Brand E,34488,0.1825,0.03999999999999998,2,0.1825,0.03999999999999998,0.125,0.007299999999999997
Brand Z,64404,0.6125,0.508,7,0.6125,0.508,0.75,0.31115000000000004
Brand B,42200,0.5025000000000001,0.9800000000000001,5,0.5025000000000001,0.9800000000000001,0.5,0.4924500000000001
Brand X,79799,0.8574999999999999,0.864,8,0.8574999999999999,0.864,0.875,0.74088
Brand D,69195,0.8674999999999999,0.38,9,0.8674999999999999,0.38,1.0,0.32965
Brand Y,92810,0.45000000000000007,0.10399999999999998,3,0.45000000000000007,0.10399999999999998,0.25,0.0468
Brand C,81978,0.8075000000000001,0.9959999999999999,6,0.8075000000000001,0.9959999999999999,0.625,0.80427
Brand C,88385,0.47250000000000003,0.672,6,0.47250000000000003,0.672,0.625,0.31752
Brand E,75100,0.9299999999999999,0.936,2,0.9299999999999999,0.936,0.125,0.87048
Brand Y,67037,0.7025,0.7520000000000001,3,0.7025,0.7520000000000001,0.25,0.5282800000000001
Brand A,82777,0.6375000000000001,0.22799999999999998,4,0.6375000000000001,0.22799999999999998,0.375,0.14535
Brand Z,43083,0.98,0.21599999999999997,7,0.98,0.21599999999999997,0.75,0.21167999999999998
Brand B,68453,0.4225,0.7159999999999999,5,0.4225,0.7159999999999999,0.5,0.30250999999999995
Brand W,97086,0.28,0.7320000000000001,1,0.28,0.7320000000000001,0.0,0.20496000000000006
Brand E,72710,0.7875000000000001,0.272,2,0.7875000000000001,0.272,0.125,0.21420000000000003
Brand D,44418,0.03500000000000003,0.124,9,0.03500000000000003,0.124,1.0,0.004340000000000004
Brand E,65011,0.6625,0.32400000000000007,2,0.6625,0.32400000000000007,0.125,0.21465000000000004
Brand X,35728,0.275,0.007999999999999952,8,0.275,0.007999999999999952,0.875,0.0021999999999999867
Brand A,97112,0.04999999999999999,0.7520000000000001,4,0.04999999999999999,0.7520000000000001,0.375,0.037599999999999995
Brand A,30966,0.9000000000000001,0.19599999999999995,4,0.9000000000000001,0.19599999999999995,0.375,0.17639999999999997
Brand D,69120,0.72,0.5479999999999999,9,0.72,0.5479999999999999,1.0,0.3945599999999999
Brand W,78356,0.5800000000000001,0.124,1,0.5800000000000001,0.124,0.0,0.07192000000000001
Brand Z,89383,0.645,0.852,7,0.645,0.852,0.75,0.54954
Brand Y,85126,0.6275000000000001,0.3440000000000001,3,0.6275000000000001,0.3440000000000001,0.25,0.21586000000000008
Brand W,68061,0.505,0.848,1,0.505,0.848,0.0,0.42824
Brand A,98658,0.3225,0.82,4,0.3225,0.82,0.375,0.26445
Brand C,78253,0.4575,0.128,6,0.4575,0.128,0.625,0.05856
Brand E,57433,0.21000000000000002,0.24,2,0.21000000000000002,0.24,0.125,0.0504
Brand A,36356,0.63,0.7959999999999999,4,0.63,0.7959999999999999,0.375,0.5014799999999999
Brand E,47997,0.22000000000000003,0.45599999999999996,2,0.22000000000000003,0.45599999999999996,0.125,0.10032
Brand X,39385,0.14500000000000002,0.588,8,0.14500000000000002,0.588,0.875,0.08526
Brand Z,72502,0.7675000000000001,0.18399999999999994,7,0.7675000000000001,0.18399999999999994,0.75,0.14121999999999996
Brand Z,97285,0.8325,0.9400000000000001,7,0.8325,0.9400000000000001,0.75,0.7825500000000001
Brand C,81601,0.9650000000000001,0.43999999999999995,6,0.9650000000000001,0.43999999999999995,0.625,0.4246
Brand A,54311,0.7625,0.03999999999999998,4,0.7625,0.03999999999999998,0.375,0.030499999999999982
Brand Y,86281,0.35,0.624,3,0.35,0.624,0.25,0.21839999999999998
Brand B,32181,0.185,0.248,5,0.185,0.248,0.5,0.04588
Brand W,80820,0.22750000000000004,0.9759999999999999,1,0.22750000000000004,0.9759999999999999,0.0,0.22204000000000002
Brand E,88923,0.45499999999999996,0.628,2,0.45499999999999996,0.628,0.125,0.28574
Brand E,54287,0.915,0.864,2,0.915,0.864,0.125,0.79056
Brand X,53305,0.5800000000000001,0.7520000000000001,8,0.5800000000000001,0.7520000000000001,0.875,0.4361600000000001
Brand E,70316,0.75,0.568,2,0.75,0.568,0.125,0.42599999999999993
Brand X,79932,0.96,0.896,8,0.96,0.896,0.875,0.86016
Brand B,36721,0.35750000000000004,0.30000000000000004,5,0.35750000000000004,0.30000000000000004,0.5,0.10725000000000003
Brand A,70291,0.5325,0.7479999999999999,4,0.5325,0.7479999999999999,0.375,0.39830999999999994
Brand Y,51648,0.6525,0.21999999999999997,3,0.6525,0.21999999999999997,0.25,0.14354999999999998
Brand B,40322,0.8674999999999999,0.82,5,0.8674999999999999,0.82,0.5,0.7113499999999999
Brand B,97085,0.47750000000000004,0.20399999999999996,5,0.47750000000000004,0.20399999999999996,0.5,0.09740999999999998
Brand E,71480,0.09500000000000003,0.904,2,0.09500000000000003,0.904,0.125,0.08588000000000003
Brand Z,84560,0.35,0.07999999999999996,7,0.35,0.07999999999999996,0.75,0.027999999999999983
Brand D,99756,0.020000000000000018,0.832,9,0.020000000000000018,0.832,1.0,0.016640000000000012
Brand D,30449,0.1825,0.36,9,0.1825,0.36,1.0,0.0657
Brand W,41717,0.41000000000000003,0.30400000000000005,1,0.41000000000000003,0.30400000000000005,0.0,0.12464000000000003
Brand D,85108,0.007500000000000007,0.38,9,0.007500000000000007,0.38,1.0,0.0028500000000000027
Brand A,65734,0.03750000000000003,0.844,4,0.03750000000000003,0.844,0.375,0.031650000000000025
Brand D,31972,0.4675,0.7159999999999999,9,0.4675,0.7159999999999999,1.0,0.33472999999999997
Brand E,59327,0.9125000000000001,0.09200000000000003,2,0.9125000000000001,0.09200000000000003,0.125,0.08395000000000004
Brand C,79904,0.8800000000000001,0.6920000000000001,6,0.8800000000000001,0.6920000000000001,0.625,0.6089600000000002
Brand B,89342,0.365,0.568,5,0.365,0.568,0.5,0.20731999999999998
Brand B,78900,0.5375,0.7640000000000001,5,0.5375,0.7640000000000001,0.5,0.41065000000000007
Brand W,69039,0.35,0.9719999999999999,1,0.35,0.9719999999999999,0.0,0.34019999999999995
Brand Y,37459,0.3325,0.4640000000000001,3,0.3325,0.4640000000000001,0.25,0.15428000000000003
Brand Z,70262,0.8025,0.908,7,0.8025,0.908,0.75,0.72867
Brand X,96710,0.33499999999999996,0.10799999999999998,8,0.33499999999999996,0.10799999999999998,0.875,0.03617999999999999
Brand B,34371,0.62,0.09200000000000003,5,0.62,0.09200000000000003,0.5,0.057040000000000014
Brand W,73970,0.825,0.488,1,0.825,0.488,0.0,0.40259999999999996
Brand A,64160,0.4525,0.09999999999999998,4,0.4525,0.09999999999999998,0.375,0.04524999999999999
Brand W,82435,0.5725,0.856,1,0.5725,0.856,0.0,0.49006
Brand X,79441,0.55,0.9680000000000001,8,0.55,0.9680000000000001,0.875,0.5324000000000001
Brand C,55354,0.12,0.7400000000000001,6,0.12,0.7400000000000001,0.625,0.0888
Brand Y,94471,0.7175,0.8119999999999999,3,0.7175,0.8119999999999999,0.25,0.58261
Brand A,31787,0.8925000000000001,0.868,4,0.8925000000000001,0.868,0.375,0.7746900000000001
Brand C,96356,0.97,0.832,6,0.97,0.832,0.625,0.80704
Brand D,58965,0.8600000000000001,0.7200000000000001,9,0.8600000000000001,0.7200000000000001,1.0,0.6192000000000002
Brand Y,63871,0.595,0.7000000000000001,3,0.595,0.7000000000000001,0.25,0.41650000000000004
Brand B,74234,0.6075,0.30799999999999994,5,0.6075,0.30799999999999994,0.5,0.18710999999999997
Brand E,97545,0.98,0.88,2,0.98,0.88,0.125,0.8623999999999999
Brand A,57753,0.0,0.52,4,0.0,0.52,0.375,0.0
Brand B,37127,0.35750000000000004,0.32400000000000007,5,0.35750000000000004,0.32400000000000007,0.5,0.11583000000000003
Brand A,40818,0.73,0.124,4,0.73,0.124,0.375,0.09052
Brand W,50428,0.195,0.628,1,0.195,0.628,0.0,0.12246
Brand W,48699,0.7225,0.888,1,0.7225,0.888,0.0,0.64158
Brand W,60822,0.30500000000000005,0.492,1,0.30500000000000005,0.492,0.0,0.15006000000000003
Brand Z,93744,0.9275,0.03200000000000003,7,0.9275,0.03200000000000003,0.75,0.029680000000000026
Brand E,72794,0.5725,0.44799999999999995,2,0.5725,0.44799999999999995,0.125,0.25648
Brand Z,70469,0.4175,0.09999999999999998,7,0.4175,0.09999999999999998,0.75,0.04174999999999999
Brand W,47494,0.1325,0.852,1,0.1325,0.852,0.0,0.11289
Brand B,77727,0.7275,0.868,5,0.7275,0.868,0.5,0.63147
Brand B,32011,0.4225,0.7000000000000001,5,0.4225,0.7000000000000001,0.5,0.29575
Brand E,53076,0.5975,0.43999999999999995,2,0.5975,0.43999999999999995,0.125,0.26289999999999997
Brand E,57137,0.185,0.652,2,0.185,0.652,0.125,0.12062
Brand X,79919,0.9924999999999999,0.5479999999999999,8,0.9924999999999999,0.5479999999999999,0.875,0.5438899999999999
Brand A,59765,0.6225,0.023999999999999966,4,0.6225,0.023999999999999966,0.375,0.01493999999999998
Brand Z,82327,0.9000000000000001,0.868,7,0.9000000000000001,0.868,0.75,0.7812000000000001
Brand Y,32428,0.10000000000000003,0.32400000000000007,3,0.10000000000000003,0.32400000000000007,0.25,0.03240000000000002
Brand Z,95232,0.8900000000000001,0.388,7,0.8900000000000001,0.388,0.75,0.34532000000000007
Brand Z,99221,0.5,0.544,7,0.5,0.544,0.75,0.272
Brand B,60567,0.71,0.5640000000000001,5,0.71,0.5640000000000001,0.5,0.40044
Brand Z,95262,0.6925,0.128,7,0.6925,0.128,0.75,0.08864
Brand C,77543,0.08750000000000002,0.124,6,0.08750000000000002,0.124,0.625,0.010850000000000002
Brand B,70897,0.10999999999999999,0.43200000000000005,5,0.10999999999999999,0.43200000000000005,0.5,0.04752
Brand D,97339,0.30500000000000005,0.28400000000000003,9,0.30500000000000005,0.28400000000000003,1.0,0.08662000000000002
Brand Z,33000,0.835,0.4079999999999999,7,0.835,0.4079999999999999,0.75,0.3406799999999999
Brand Z,57792,0.6375000000000001,0.9680000000000001,7,0.6375000000000001,0.9680000000000001,0.75,0.6171000000000001
Brand E,32552,0.6875,0.26,2,0.6875,0.26,0.125,0.17875000000000002
Brand A,84781,0.07250000000000001,0.9919999999999999,4,0.07250000000000001,0.9919999999999999,0.375,0.07192
Brand A,81315,0.04999999999999999,0.16000000000000003,4,0.04999999999999999,0.16000000000000003,0.375,0.008
Brand X,39545,0.012500000000000011,0.88,8,0.012500000000000011,0.88,0.875,0.01100000000000001
Brand Z,33802,0.41500000000000004,0.12,7,0.41500000000000004,0.12,0.75,0.049800000000000004
Brand A,34077,0.835,0.856,4,0.835,0.856,0.375,0.71476
Brand Y,43168,0.06,0.32400000000000007,3,0.06,0.32400000000000007,0.25,0.019440000000000002
Brand Z,63558,0.0625,0.016000000000000014,7,0.0625,0.016000000000000014,0.75,0.0010000000000000009
Brand C,94960,0.007500000000000007,0.9719999999999999,6,0.007500000000000007,0.9719999999999999,0.625,0.007290000000000006
Brand B,99784,0.4,0.7919999999999999,5,0.4,0.7919999999999999,0.5,0.31679999999999997
Brand A,81706,0.0675,0.128,4,0.0675,0.128,0.375,0.00864
Brand X,75873,0.65,0.616,8,0.65,0.616,0.875,0.40040000000000003
Brand W,64001,0.9775,0.26,1,0.9775,0.26,0.0,0.25415000000000004
Brand B,32452,0.8775,0.4640000000000001,5,0.8775,0.4640000000000001,0.5,0.40716
Brand Y,75204,0.4375,0.15200000000000002,3,0.4375,0.15200000000000002,0.25,0.0665
Brand Z,88487,0.8574999999999999,0.7320000000000001,7,0.8574999999999999,0.7320000000000001,0.75,0.6276900000000001
Brand B,41943,0.12,0.36,5,0.12,0.36,0.5,0.043199999999999995
Brand X,42452,0.16999999999999998,0.24,8,0.16999999999999998,0.24,0.875,0.040799999999999996
Brand Z,35922,0.44500000000000006,0.884,7,0.44500000000000006,0.884,0.75,0.39338000000000006
Brand W,90640,0.4575,0.476,1,0.4575,0.476,0.0,0.21777
Brand Z,86360,0.47,0.17600000000000005,7,0.47,0.17600000000000005,0.75,0.08272000000000002
Brand D,41152,0.595,0.9319999999999998,9,0.595,0.9319999999999998,1.0,0.5545399999999999
Brand A,55236,0.51,0.92,4,0.51,0.92,0.375,0.4692
Brand W,69453,0.8674999999999999,0.5359999999999999,1,0.8674999999999999,0.5359999999999999,0.0,0.4649799999999999
Brand B,66891,0.9275,0.5,5,0.9275,0.5,0.5,0.46375
Brand B,35648,0.11249999999999999,0.7159999999999999,5,0.11249999999999999,0.7159999999999999,0.5,0.08054999999999998
Brand E,36964,0.05499999999999999,0.42000000000000004,2,0.05499999999999999,0.42000000000000004,0.125,0.0231
Brand Y,86957,0.61,0.28,3,0.61,0.28,0.25,0.1708
Brand E,84514,0.7875000000000001,0.33599999999999997,2,0.7875000000000001,0.33599999999999997,0.125,0.2646
Brand B,44723,0.9075,0.31999999999999995,5,0.9075,0.31999999999999995,0.5,0.29039999999999994
Brand E,50497,0.9099999999999999,0.31200000000000006,2,0.9099999999999999,0.31200000000000006,0.125,0.28392
Brand E,73522,0.7025,0.7799999999999999,2,0.7025,0.7799999999999999,0.125,0.5479499999999999
Brand A,32849,0.7849999999999999,0.30000000000000004,4,0.7849999999999999,0.30000000000000004,0.375,0.23550000000000001
Brand D,36967,0.1925,0.26,9,0.1925,0.26,1.0,0.050050000000000004
Brand C,30521,0.02250000000000002,0.7240000000000001,6,0.02250000000000002,0.7240000000000001,0.625,0.016290000000000016
Brand A,55213,0.13,0.42799999999999994,4,0.13,0.42799999999999994,0.375,0.055639999999999995
Brand E,60306,0.845,0.532,2,0.845,0.532,0.125,0.44954
Brand E,60721,0.81,0.32400000000000007,2,0.81,0.32400000000000007,0.125,0.26244000000000006
Brand X,67258,0.6925,0.3640000000000001,8,0.6925,0.3640000000000001,0.875,0.25207000000000007
Brand X,93568,0.6950000000000001,0.07600000000000001,8,0.6950000000000001,0.07600000000000001,0.875,0.05282000000000001
Brand B,76266,0.33499999999999996,0.58,5,0.33499999999999996,0.58,0.5,0.19429999999999997
Brand C,89502,0.67,0.45999999999999996,6,0.67,0.45999999999999996,0.625,0.3082
Brand Z,70955,0.685,0.08799999999999997,7,0.685,0.08799999999999997,0.75,0.06027999999999998
Brand Y,54742,0.8800000000000001,0.7320000000000001,3,0.8800000000000001,0.7320000000000001,0.25,0.6441600000000002
Brand B,32101,0.22000000000000003,0.21999999999999997,5,0.22000000000000003,0.21999999999999997,0.5,0.0484
Brand W,47254,0.36750000000000005,0.356,1,0.36750000000000005,0.356,0.0,0.13083
Brand B,47564,0.8375000000000001,0.384,5,0.8375000000000001,0.384,0.5,0.32160000000000005
Brand A,67689,0.7875000000000001,0.828,4,0.7875000000000001,0.828,0.375,0.65205
Brand A,39724,0.04249999999999998,0.9919999999999999,4,0.04249999999999998,0.9919999999999999,0.375,0.042159999999999975
Brand Z,46365,0.9225000000000001,0.9519999999999998,7,0.9225000000000001,0.9519999999999998,0.75,0.87822
Brand W,45498,0.5925,0.46799999999999997,1,0.5925,0.46799999999999997,0.0,0.27729
Brand B,73511,0.030000000000000027,0.6880000000000001,5,0.030000000000000027,0.6880000000000001,0.5,0.02064000000000002
Brand C,78036,0.6825,0.5279999999999999,6,0.6825,0.5279999999999999,0.625,0.36035999999999996
Brand A,40401,0.6125,0.07999999999999996,4,0.6125,0.07999999999999996,0.375,0.04899999999999998
Brand Y,43096,0.2825,0.5479999999999999,3,0.2825,0.5479999999999999,0.25,0.15480999999999998
Brand D,87749,0.51,0.07200000000000001,9,0.51,0.07200000000000001,1.0,0.03672
Brand B,36847,0.15500000000000003,0.45999999999999996,5,0.15500000000000003,0.45999999999999996,0.5,0.0713
Brand D,37290,0.09750000000000003,0.18799999999999994,9,0.09750000000000003,0.18799999999999994,1.0,0.01833
Brand D,93406,0.027500000000000024,0.4,9,0.027500000000000024,0.4,1.0,0.01100000000000001
Brand B,43550,0.475,0.30799999999999994,5,0.475,0.30799999999999994,0.5,0.14629999999999996
Brand E,72225,0.5075000000000001,0.7200000000000001,2,0.5075000000000001,0.7200000000000001,0.125,0.3654000000000001
Brand Y,54882,0.39,0.7240000000000001,3,0.39,0.7240000000000001,0.25,0.28236000000000006
Brand Y,73743,0.6775,0.904,3,0.6775,0.904,0.25,0.61246
Brand Y,67346,0.6275000000000001,0.828,3,0.6275000000000001,0.828,0.25,0.51957
Brand W,45059,0.6525,0.9880000000000001,1,0.6525,0.9880000000000001,0.0,0.6446700000000001
Brand Z,77769,0.5575,0.864,7,0.5575,0.864,0.75,0.48168
Brand A,92917,0.4475,0.29599999999999993,4,0.4475,0.29599999999999993,0.375,0.13245999999999997
Brand X,72180,0.6725,0.016000000000000014,8,0.6725,0.016000000000000014,0.875,0.01076000000000001
Brand C,41089,0.45000000000000007,0.852,6,0.45000000000000007,0.852,0.625,0.3834000000000001
Brand Y,50222,0.7050000000000001,0.612,3,0.7050000000000001,0.612,0.25,0.43146
Brand Y,83993,0.735,0.816,3,0.735,0.816,0.25,0.59976
Brand E,97430,0.15750000000000003,0.31999999999999995,2,0.15750000000000003,0.31999999999999995,0.125,0.0504
Brand E,46556,0.057499999999999996,0.06799999999999995,2,0.057499999999999996,0.06799999999999995,0.125,0.003909999999999997
Brand Z,80546,0.67,0.5920000000000001,7,0.67,0.5920000000000001,0.75,0.3966400000000001
Brand X,78517,0.1825,0.596,8,0.1825,0.596,0.875,0.10876999999999999
Brand Y,78960,0.4175,0.664,3,0.4175,0.664,0.25,0.27722
Brand W,67976,0.6775,0.7440000000000001,1,0.6775,0.7440000000000001,0.0,0.5040600000000001
Brand X,53211,0.9675,0.9640000000000001,8,0.9675,0.9640000000000001,0.875,0.9326700000000001
Brand W,67290,0.835,0.5159999999999999,1,0.835,0.5159999999999999,0.0,0.4308599999999999
Brand D,48151,0.8674999999999999,0.7919999999999999,9,0.8674999999999999,0.7919999999999999,1.0,0.6870599999999999
Brand D,85223,0.9199999999999999,0.7479999999999999,9,0.9199999999999999,0.7479999999999999,1.0,0.6881599999999999
Brand D,52307,0.22999999999999998,0.404,9,0.22999999999999998,0.404,1.0,0.09292
Brand Z,85787,0.09250000000000003,0.532,7,0.09250000000000003,0.532,0.75,0.04921000000000002
Brand X,54287,0.725,0.616,8,0.725,0.616,0.875,0.4466
Brand D,89732,0.4375,0.23199999999999998,9,0.4375,0.23199999999999998,1.0,0.10149999999999999
Brand A,90325,0.8225,0.30400000000000005,4,0.8225,0.30400000000000005,0.375,0.25004000000000004
Brand C,74855,0.5925,0.896,6,0.5925,0.896,0.625,0.53088
Brand A,30090,0.8375000000000001,0.15200000000000002,4,0.8375000000000001,0.15200000000000002,0.375,0.12730000000000005
Brand Y,64981,0.27749999999999997,0.7279999999999999,3,0.27749999999999997,0.7279999999999999,0.25,0.20201999999999995
Brand C,63824,0.4375,0.492,6,0.4375,0.492,0.625,0.21525
Brand A,44971,0.52,0.04799999999999993,4,0.52,0.04799999999999993,0.375,0.024959999999999965
Brand E,62571,0.7675000000000001,0.6959999999999998,2,0.7675000000000001,0.6959999999999998,0.125,0.5341799999999999
Brand B,59983,0.6950000000000001,0.612,5,0.6950000000000001,0.612,0.5,0.42534000000000005
Brand D,68762,0.07,0.45999999999999996,9,0.07,0.45999999999999996,1.0,0.0322
Brand X,60641,0.1175,0.392,8,0.1175,0.392,0.875,0.04606
Brand W,40972,0.3225,0.58,1,0.3225,0.58,0.0,0.18705
